TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher,Process Notes,original_cache_file,moved_timestamp,_status,_reason,NeedsReview
923657.0,54,Unknown,Unknown,2635562.0,Apt 1,512,E Queen St,Inglewood,90301.0,CA,,,Apartment,Available,0.0,,,,,,,33.9625565,-118.347945,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,2572693.0,,521,Manchester Ter,Inglewood,90301.0,CA,,,House,Available,0.0,,,,,,,33.96173,-118.347775,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,8406921.0,,524,Manchester Ter,Inglewood,90301.0,CA,,,House,Available,0.0,,,,,,,33.9615744,-118.3471739,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,6909524.0,Unit,617,Manchester Ter,Inglewood,90301.0,CA,,,Apartment,NotHome,1.0,2025/04/25,,,,,,33.961756,-118.34599,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,1466150.0,Unit,61712,Manchester Ter,Inglewood,90301.0,CA,,,Apartment,Home,0.0,2025/04/25,,,,,,33.961756,-118.34599,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,8880581.0,,661,Manchester Ter,Inglewood,90301.0,CA,,,House,Available,0.0,,,,,,,33.9617617,-118.3453249,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,3216553.0,,105,N Prairie Ave,Inglewood,90301.0,CA,,,House,Available,0.0,,,,,,,33.9629358,-118.3440375,,,,,,ok,empty_or_invalid_json,True
923657.0,54,Unknown,Unknown,5672757.0,,101,S Prairie Ave,Inglewood,90301.0,CA,,,House,Available,0.0,,,,,,,33.9597933,-118.343971,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,1845195.0,,3446,W 79th Pl,Inglewood,90305.0,CA,,,House,DoNotCall,0.0,,,,,,,,,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,5211754.0,,3439,W 80th St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.966442,-118.3320408,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,2854788.0,,3522,W 80th St,Inglewood,90305.0,CA,,,House,DoNotCall,0.0,,,,,,,,,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,2619039.0,,3444,W 81St St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9653605,-118.3320388,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,4232590.0,Apt 1,7871,Crenshaw Blvd,Los Angeles,,Unknown,,,Apartment,NotHome,1.0,2025/05/01,,,,,,,,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,3040120.0,,3412,W 78th Pl,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9680234,-118.3312251,,,,,,ok,empty_or_invalid_json,True
565020.0,56,Unknown,Unknown,5721575.0,,3441,W 79th St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9673339,-118.3319823,,,,,,ok,empty_or_invalid_json,True
801960.0,57,Unknown,Unknown,8685725.0,,3433,W 83rd St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9628045,-118.331839,,,,,,ok,empty_or_invalid_json,True
801960.0,57,Unknown,Unknown,6789559.0,,3528,W 85th St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9607918,-118.3338426,,,,,,ok,empty_or_invalid_json,True
801960.0,57,Unknown,Unknown,1829424.0,,3540,W 85th St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9607927,-118.334034,,,,,,ok,empty_or_invalid_json,True
801960.0,57,Unknown,Unknown,1317033.0,,8540,W Blvd,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9605187,-118.3350154,,,,,,ok,empty_or_invalid_json,True
989214.0,58,Unknown,Unknown,7035607.0,,33733,W 83rd St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9627701,-118.3307785,,,,,,ok,empty_or_invalid_json,True
